Order ID,Order Date,Ship Date,Delivery Date,Product type,SKU,Category,Price,Discount (%),Price_After_Discount,Number of products sold,Units Returned,Return Reason,Revenue generated,Profit,Customer Satisfaction Score,Customer demographics,Sales Channel,Payment Method,Region,Stock levels,Reorder Point,Stockout Risk,Lead time,Shipping times,Shipping costs,On-Time Delivery,Supplier name,Supplier Reliability Score,Manufacturing costs,Quality Score,Defect rates,Production volumes,Carrier Name,Transportation Mode
ORD2189,07/02/2022,10/02/2022,13/02/2022,Smartphones,SKU1189,Premium,689.82,3.58,665.12,202,8,Changed Mind,134354.24,70522.79,4,Female,B2B,Invoice,South,265,148,No,7,3,80.25,Yes,Supplier 5,0.652,315.6,33.16,6.6839,818,Aramex,Sea
ORD2190,22/07/2022,25/07/2022,26/07/2022,Laptops,SKU1190,Budget,436.69,10.08,392.67,347,7,Wrong Item,136256.49,77389.88,4.8,Unknown,Online,Bank Transfer,Central,147,347,Yes,22,1,5,Yes,Supplier 5,0.903,169.63,85.44,1.4557,519,UPS,Road
ORD2191,15/07/2023,19/07/2023,23/07/2023,Smartphones,SKU1191,Mid-Range,339.59,12.67,296.56,188,24,Damaged in Shipping,55753.28,23499.17,1.7,Unknown,Online,Invoice,Central,231,94,No,10,4,25.27,Yes,Supplier 5,0.6,171.43,64.9,3.5097,440,DHL,Road
ORD2192,13/01/2022,17/01/2022,19/01/2022,Smartwatches,SKU1192,Mid-Range,244.17,8.5,223.42,53,7,Changed Mind,11841.26,4998.46,2,Non-binary,Online,Cash,West,185,46,No,22,2,80,Yes,Supplier 3,0.568,127.6,60.49,3.9507,692,FedEx,Sea
ORD2193,21/01/2023,25/01/2023,06/02/2023,Headphones,SKU1193,Mid-Range,158.81,0.11,158.64,471,17,Damaged in Shipping,74719.44,50058.81,3.9,Female,Online,Credit Card,Central,59,424,Yes,11,12,498.33,No,Supplier 2,0.872,51.3,85.87,1.4134,557,USPS,Air
ORD2194,26/09/2022,29/09/2022,01/10/2022,Smartphones,SKU1194,Budget,120.79,11.54,106.85,37,3,Damaged in Shipping,3953.45,1953.75,3,Male,Online,Invoice,West,88,14,No,3,2,80.14,Yes,Supplier 5,0.78,51.88,87.28,1.2724,362,FedEx,Sea
ORD2195,03/12/2022,07/12/2022,10/12/2022,Laptops,SKU1195,Budget,420.03,5.37,397.47,80,1,Wrong Item,31797.6,17479.2,4.6,Unknown,Direct Sales,Bank Transfer,Central,47,72,Yes,13,3,38.4,Yes,Supplier 5,0.804,178.5,55.97,4.403,366,USPS,Road
ORD2196,10/03/2024,15/03/2024,25/03/2024,Smartwatches,SKU1196,Premium,578.39,13.49,500.37,415,57,Changed Mind,207653.55,133667.49,1.8,Male,Wholesale,Invoice,Central,256,498,Yes,21,10,16.46,Yes,Supplier 4,0.605,178.24,70.35,2.9654,705,USPS,Road
ORD2197,12/06/2022,14/06/2022,22/06/2022,Tablets,SKU1197,Mid-Range,324.77,8.4,297.49,382,30,Wrong Item,113641.18,47182.81,3.1,Unknown,Wholesale,Bank Transfer,East,137,331,Yes,23,8,9.47,Yes,Supplier 1,0.828,173.95,96.92,0.3081,845,Blue Dart,Road
ORD2198,27/12/2023,01/01/2024,08/01/2024,Smartphones,SKU1198,Budget,162.66,14.74,138.68,270,18,Not as Described,37443.6,16375.68,3.4,Female,Wholesale,Credit Card,West,283,279,No,21,7,88.92,Yes,Supplier 1,0.722,77.7,63.02,3.6982,581,UPS,Sea
ORD2199,03/10/2022,08/10/2022,11/10/2022,Smartphones,SKU1199,Premium,777.88,14.79,662.83,166,7,Damaged in Shipping,110029.78,53780.36,4.1,Male,B2B,Bank Transfer,North,218,194,No,20,3,80,Yes,Supplier 3,0.841,338.37,81.84,1.8162,607,FedEx,Sea
ORD2200,17/02/2023,18/02/2023,01/03/2023,Tablets,SKU1200,Mid-Range,287.23,11.52,254.14,91,3,Changed Mind,23126.74,12076.89,4.5,Non-binary,Wholesale,Bank Transfer,East,91,79,No,13,11,218.12,Yes,Supplier 1,0.698,119.03,41.39,5.861,946,Blue Dart,Sea
ORD2201,18/05/2024,23/05/2024,02/06/2024,Laptops,SKU1201,Budget,471.35,10.57,421.53,94,6,Wrong Item,39623.82,16331.09,3.6,Female,Wholesale,Invoice,Central,259,122,No,22,10,133.95,Yes,Supplier 4,0.547,246.37,16.75,8.325,371,UPS,Sea
ORD2202,25/05/2023,26/05/2023,08/06/2023,Smartphones,SKU1202,Premium,1019.5,13.26,884.31,318,41,Defective,281210.58,160971.91,2.1,Non-binary,Wholesale,Credit Card,South,145,339,Yes,22,13,250.91,Yes,Supplier 1,0.345,377.32,1.61,9.8387,487,DHL,Air
ORD2203,10/08/2024,14/08/2024,18/08/2024,Tablets,SKU1203,Mid-Range,570.62,3.11,552.87,52,7,Damaged in Shipping,28749.24,16407.07,1.7,Female,Retail Store,Bank Transfer,West,288,35,No,18,4,178.33,Yes,Supplier 4,0.676,233.92,89.97,1.003,357,FedEx,Sea
ORD2204,09/04/2023,14/04/2023,17/04/2023,Smartwatches,SKU1204,Premium,393.71,2.84,382.53,296,43,Changed Mind,113228.88,77068.61,1.7,Male,Online,Digital Wallet,South,127,148,Yes,5,3,36.43,Yes,Supplier 5,0.661,122.04,87.62,1.2375,622,DHL,Road
ORD2205,26/07/2022,31/07/2022,07/08/2022,Tablets,SKU1205,Mid-Range,597.3,6.88,556.21,311,5,Changed Mind,172981.31,74729.31,4.9,Female,Direct Sales,Invoice,North,294,270,No,23,7,383.41,Yes,Supplier 1,0.731,314.69,40.63,5.9369,746,DHL,Air
ORD2206,14/08/2022,18/08/2022,30/08/2022,Smartphones,SKU1206,Premium,1080.92,4.45,1032.82,209,3,Damaged in Shipping,215859.38,145508.71,4.6,Non-binary,Wholesale,Credit Card,Central,277,125,No,18,12,306.41,Yes,Supplier 3,0.909,335.14,84.9,1.5104,511,USPS,Air
ORD2207,14/02/2023,18/02/2023,24/02/2023,Smartwatches,SKU1207,Mid-Range,294.22,0.78,291.93,38,2,Not as Described,11093.34,7510.12,3.5,Male,Online,Digital Wallet,East,138,25,No,19,6,80,Yes,Supplier 1,0.642,92.19,39.93,6.0069,970,FedEx,Sea
ORD2208,08/08/2022,13/08/2022,24/08/2022,Smartwatches,SKU1208,Budget,79.19,9.49,71.67,378,29,Defective,27091.26,14186.28,3.3,Female,Retail Store,Bank Transfer,North,206,151,No,10,11,638.88,No,Supplier 3,0.756,32.45,77.65,2.235,1010,UPS,Air
ORD2209,20/05/2022,22/05/2022,26/05/2022,Smartwatches,SKU1209,Budget,69.48,7.48,64.28,399,26,Not as Described,25647.72,10562.83,3.3,Male,Online,Digital Wallet,East,91,479,Yes,21,4,34.61,Yes,Supplier 4,0.624,37.72,38.74,6.1262,697,Blue Dart,Road
ORD2210,24/02/2023,01/03/2023,05/03/2023,Headphones,SKU1210,Premium,227.69,13.9,196.04,43,6,Not as Described,8429.72,4182.59,1.9,Female,B2B,Digital Wallet,South,290,29,No,7,4,18.94,Yes,Supplier 4,0.355,98.33,3.78,9.6221,508,DHL,Road
ORD2211,31/08/2023,05/09/2023,18/09/2023,Laptops,SKU1211,Budget,450.02,11.54,398.09,430,54,Changed Mind,171178.7,65222.87,2.1,Non-binary,B2B,Invoice,Central,146,244,Yes,15,13,253.23,Yes,Supplier 3,0.558,245.82,52.38,4.7621,605,DHL,Air
ORD2212,30/11/2022,02/12/2022,10/12/2022,Headphones,SKU1212,Premium,300.67,7.87,277.01,237,1,Defective,65651.37,26911.41,4.6,Non-binary,B2B,Digital Wallet,South,110,190,Yes,13,8,130.29,Yes,Supplier 2,0.87,162.91,70.19,2.9813,1112,DHL,Sea
ORD2213,29/07/2024,31/07/2024,08/08/2024,Headphones,SKU1213,Budget,75.53,10.91,67.29,403,12,Not as Described,27117.87,13478.56,4.6,Female,Online,Invoice,North,262,269,Yes,11,8,267.77,Yes,Supplier 1,0.814,33.18,67.85,3.2154,760,DHL,Air
ORD2214,28/05/2023,02/06/2023,03/06/2023,Smartphones,SKU1214,Budget,113.66,0.05,113.6,231,20,Wrong Item,26241.6,12204.48,3.2,Female,Direct Sales,Digital Wallet,West,39,154,Yes,8,1,24.66,Yes,Supplier 3,0.624,60.66,48.31,5.1692,284,UPS,Road
ORD2215,13/10/2024,18/10/2024,26/10/2024,Headphones,SKU1215,Premium,228.06,10.03,205.19,383,56,Defective,78587.77,41004.41,1.3,Female,B2B,Credit Card,North,90,128,Yes,10,8,80,Yes,Supplier 3,0.454,97.92,37.31,6.2688,497,FedEx,Sea
ORD2216,07/08/2022,11/08/2022,16/08/2022,Smartwatches,SKU1216,Premium,427.35,11.04,380.17,22,2,Not as Described,8363.74,4761.1,3.2,Non-binary,Direct Sales,Cash,South,77,21,No,15,5,80,Yes,Supplier 3,0.795,160.12,86.26,1.3738,902,DHL,Sea
ORD2217,02/12/2024,06/12/2024,10/12/2024,Laptops,SKU1217,Mid-Range,742.22,14.03,638.09,448,29,Not as Described,285864.32,132680.25,3.4,Non-binary,Direct Sales,Invoice,South,129,179,Yes,7,4,111.43,Yes,Supplier 2,0.713,341.68,60.79,3.9214,631,Aramex,Sea
ORD2218,09/02/2023,10/02/2023,12/02/2023,Laptops,SKU1218,Mid-Range,964.1,11.86,849.76,123,13,Changed Mind,104520.48,43559.05,2.8,Female,Retail Store,Digital Wallet,North,115,127,Yes,12,2,38.3,Yes,Supplier 2,0.563,495.31,42.48,5.7516,835,UPS,Road
ORD2219,17/07/2023,21/07/2023,30/07/2023,Headphones,SKU1219,Premium,278.77,5.66,262.99,219,12,Changed Mind,57594.81,26104.5,3.4,Non-binary,B2B,Bank Transfer,South,102,182,Yes,18,9,171.12,Yes,Supplier 4,0.625,143.01,34.61,6.5388,1126,Aramex,Sea
ORD2220,15/08/2023,19/08/2023,01/09/2023,Laptops,SKU1220,Premium,1294.35,13.41,1120.78,290,12,Damaged in Shipping,325026.2,138579.94,4.2,Non-binary,Online,Cash,East,87,174,Yes,11,13,95.16,No,Supplier 3,0.569,642.59,12.32,8.7679,616,Blue Dart,Sea
ORD2221,24/01/2023,26/01/2023,28/01/2023,Smartphones,SKU1221,Premium,605.66,8.3,555.39,375,45,Damaged in Shipping,208271.25,133977.01,2.2,Male,B2B,Digital Wallet,East,106,112,Yes,9,2,21.74,Yes,Supplier 5,0.531,198.06,42.59,5.7408,1061,UPS,Road
ORD2222,18/12/2023,23/12/2023,31/12/2023,Smartwatches,SKU1222,Premium,675.72,12.09,594.03,19,1,Defective,11286.57,5148.82,3.8,Non-binary,Online,Invoice,North,156,3,No,4,8,29.63,No,Supplier 4,0.654,321.48,33.88,6.6124,1038,UPS,Road
ORD2223,14/05/2022,17/05/2022,22/05/2022,Headphones,SKU1223,Budget,47.47,2.14,46.45,440,36,Changed Mind,20438,9003.77,3,Unknown,Direct Sales,Credit Card,Central,230,235,Yes,9,5,73.43,Yes,Supplier 3,0.81,25.82,93.34,0.6659,704,USPS,Road
ORD2224,12/05/2022,16/05/2022,25/05/2022,Smartphones,SKU1224,Mid-Range,239.23,13.31,207.39,196,2,Defective,40648.44,24261.25,4.5,Female,B2B,Cash,North,100,124,Yes,18,9,13.35,Yes,Supplier 3,0.905,83.54,80.67,1.9331,706,UPS,Road
ORD2225,23/06/2022,24/06/2022,28/06/2022,Smartphones,SKU1225,Mid-Range,339.68,1.43,334.82,411,44,Defective,137611.02,91865.6,2.8,Non-binary,B2B,Invoice,West,218,55,No,4,4,251.83,Yes,Supplier 5,0.525,110.69,35.12,6.4883,792,UPS,Air
ORD2226,11/04/2022,13/04/2022,14/04/2022,Smartphones,SKU1226,Mid-Range,244.37,0.71,242.63,130,14,Damaged in Shipping,31541.9,14279.4,2.4,Unknown,Direct Sales,Cash,North,140,126,No,19,1,5,Yes,Supplier 4,0.767,132.75,96,0.3998,992,FedEx,Road
ORD2227,26/08/2022,29/08/2022,04/09/2022,Laptops,SKU1227,Mid-Range,673.14,13.75,580.58,283,32,Defective,164304.14,99161.31,2.2,Non-binary,Direct Sales,Digital Wallet,South,101,245,Yes,18,6,146.22,Yes,Supplier 2,0.505,229.67,32.39,6.7606,943,DHL,Sea
ORD2228,05/12/2023,09/12/2023,15/12/2023,Smartphones,SKU1228,Mid-Range,202.63,0.64,201.33,306,43,Defective,61606.98,34589.59,1.7,Male,Direct Sales,Digital Wallet,South,70,102,Yes,8,6,104.69,Yes,Supplier 5,0.478,87.95,39.47,6.0532,918,FedEx,Sea
ORD2229,13/08/2024,15/08/2024,23/08/2024,Laptops,SKU1229,Premium,1652.75,3.57,1593.75,139,0,,221531.25,130013.78,4.8,Female,Direct Sales,Invoice,West,277,120,No,15,8,286.21,Yes,Supplier 1,0.66,656.34,16.8,8.32,435,UPS,Air
ORD2230,15/01/2024,20/01/2024,29/01/2024,Headphones,SKU1230,Mid-Range,154.21,7.15,143.18,265,24,Defective,37942.7,17584.21,2.7,Female,Wholesale,Bank Transfer,East,229,115,No,3,9,101.89,No,Supplier 4,0.519,76.44,25.36,7.4636,519,Blue Dart,Sea
ORD2231,10/01/2024,14/01/2024,27/01/2024,Headphones,SKU1231,Mid-Range,131.68,13.09,114.44,494,19,Defective,56533.36,28685.82,4.1,Unknown,Direct Sales,Cash,East,89,264,Yes,5,13,252.7,No,Supplier 4,0.565,55.86,10.51,8.9488,760,FedEx,Air
ORD2232,31/12/2023,02/01/2024,05/01/2024,Laptops,SKU1232,Budget,395.33,13.41,342.32,42,0,,14377.44,6920.95,4.7,Non-binary,Retail Store,Credit Card,West,222,31,No,6,3,12.41,Yes,Supplier 4,0.945,177.24,87.18,1.2818,777,FedEx,Road
ORD2233,26/06/2024,27/06/2024,29/06/2024,Smartwatches,SKU1233,Mid-Range,237.27,9.11,215.65,99,2,Not as Described,21349.35,10076.89,4.2,Male,Wholesale,Digital Wallet,Central,299,106,No,17,2,116.15,Yes,Supplier 5,0.885,112.69,83.55,1.6454,418,UPS,Sea
ORD2234,06/10/2022,10/10/2022,11/10/2022,Headphones,SKU1234,Premium,433.54,8.11,398.38,201,2,Defective,80074.38,45749.1,4.8,Female,B2B,Cash,South,99,147,Yes,8,1,12.57,Yes,Supplier 2,0.671,170.71,22.86,7.7136,659,Aramex,Road
ORD2235,09/11/2024,10/11/2024,12/11/2024,Smartphones,SKU1235,Mid-Range,445.56,12.24,391.02,37,5,Changed Mind,14467.74,8378.36,1.8,Unknown,Online,Digital Wallet,North,43,32,No,8,2,91.31,Yes,Supplier 2,0.404,162.11,19.56,8.0445,530,FedEx,Sea
ORD2236,15/12/2023,17/12/2023,25/12/2023,Smartwatches,SKU1236,Premium,417.32,4.28,399.46,225,25,Not as Described,89878.5,52390.57,2.2,Female,Retail Store,Credit Card,South,221,165,No,15,8,117.68,Yes,Supplier 2,0.54,166.09,40.24,5.9755,999,FedEx,Sea
ORD2237,11/11/2023,13/11/2023,15/11/2023,Tablets,SKU1237,Premium,849.86,9.19,771.76,212,7,Not as Described,163613.12,101931.75,4.5,Female,Wholesale,Bank Transfer,North,253,64,No,3,2,14.81,Yes,Supplier 4,0.739,290.88,50.03,4.997,489,FedEx,Road
ORD2238,15/09/2023,16/09/2023,25/09/2023,Headphones,SKU1238,Premium,348.41,5.97,327.61,403,19,Defective,132026.83,79208.01,3.9,Male,Direct Sales,Bank Transfer,South,246,470,Yes,24,9,178.96,Yes,Supplier 2,0.578,130.62,18.37,8.1632,682,FedEx,Sea
ORD2239,30/12/2024,03/01/2025,07/01/2025,Tablets,SKU1239,Premium,835.61,0.17,834.19,10,0,,8341.9,5367.79,3.8,Male,Wholesale,Invoice,North,88,3,No,5,4,124.81,Yes,Supplier 2,0.542,284.93,7.27,9.2732,1195,FedEx,Sea
ORD2240,13/04/2024,17/04/2024,21/04/2024,Tablets,SKU1240,Mid-Range,348.71,0.71,346.23,337,20,Not as Described,116679.51,76243.76,3.4,Female,Retail Store,Digital Wallet,South,207,416,Yes,23,4,80,Yes,Supplier 3,0.86,119.75,95.12,0.4877,572,FedEx,Sea
ORD2241,20/02/2023,25/02/2023,02/03/2023,Laptops,SKU1241,Mid-Range,1112.19,11.21,987.51,408,8,Defective,402904.08,217118.8,4.7,Male,Direct Sales,Bank Transfer,Central,258,530,Yes,23,5,80,Yes,Supplier 2,0.616,455.16,13.42,8.6584,700,USPS,Road
ORD2242,17/07/2024,22/07/2024,02/08/2024,Laptops,SKU1242,Mid-Range,613.25,8.17,563.15,31,3,Wrong Item,17457.65,8299.32,2.7,Male,Direct Sales,Digital Wallet,South,33,9,No,8,11,263.81,No,Supplier 5,0.751,286.92,85.52,1.4482,732,FedEx,Air
ORD2243,20/02/2022,22/02/2022,05/03/2022,Tablets,SKU1243,Premium,601.03,8.52,549.82,472,15,Damaged in Shipping,259515.04,130457.82,4.4,Non-binary,Direct Sales,Digital Wallet,Central,76,204,Yes,11,11,50.18,Yes,Supplier 4,0.61,273.32,18.57,8.1431,968,USPS,Road
ORD2244,28/06/2024,01/07/2024,03/07/2024,Tablets,SKU1244,Premium,842.83,13.79,726.6,264,27,Damaged in Shipping,191822.4,108823.42,2.7,Male,Wholesale,Bank Transfer,East,87,132,Yes,12,2,7.94,Yes,Supplier 3,0.556,314.36,40.92,5.9085,369,FedEx,Road
ORD2245,02/06/2022,06/06/2022,17/06/2022,Laptops,SKU1245,Mid-Range,1132,3.02,1097.81,161,17,Wrong Item,176747.41,102888.41,2.5,Unknown,Retail Store,Invoice,East,82,107,Yes,13,11,156.42,Yes,Supplier 1,0.767,457.78,93.8,0.6205,1128,Blue Dart,Sea
ORD2246,14/05/2023,18/05/2023,31/05/2023,Smartwatches,SKU1246,Premium,456.02,7.25,422.96,253,1,Defective,107008.88,45626.49,4.9,Female,Retail Store,Invoice,North,296,219,No,21,13,250,Yes,Supplier 1,0.698,241.63,26.91,7.309,577,FedEx,Air
ORD2247,17/10/2022,19/10/2022,23/10/2022,Smartphones,SKU1247,Premium,1089.08,1.66,1071,329,14,Changed Mind,352359,244469.55,4.3,Female,Retail Store,Bank Transfer,Central,94,197,Yes,13,4,10.35,Yes,Supplier 2,0.717,327.9,50.59,4.9407,917,UPS,Road
ORD2248,08/07/2023,10/07/2023,15/07/2023,Smartwatches,SKU1248,Mid-Range,276.16,1.02,273.34,132,18,Wrong Item,36080.88,23301.32,1.7,Unknown,Online,Cash,Central,295,75,No,6,5,409.84,Yes,Supplier 3,0.673,93.71,88.06,1.1937,506,USPS,Air
ORD2249,06/04/2023,11/04/2023,17/04/2023,Laptops,SKU1249,Mid-Range,1082.6,0.87,1073.18,120,14,Changed Mind,128781.6,63779.01,2.2,Unknown,Retail Store,Digital Wallet,South,157,112,No,18,6,101.79,Yes,Supplier 4,0.504,540.84,32.85,6.7153,880,Aramex,Sea
ORD2250,24/03/2022,26/03/2022,27/03/2022,Tablets,SKU1250,Budget,130.16,2.49,126.92,201,3,Defective,25510.92,17567.8,4.7,Male,Wholesale,Cash,Central,33,127,Yes,10,1,80,Yes,Supplier 1,0.863,39.12,72.49,2.7507,746,DHL,Sea
ORD2251,23/11/2022,27/11/2022,06/12/2022,Smartphones,SKU1251,Mid-Range,563.14,9.15,511.61,334,17,Not as Described,170877.74,70480.36,3.9,Unknown,Wholesale,Digital Wallet,Central,85,145,Yes,12,9,644.94,Yes,Supplier 5,0.842,298.66,86.22,1.3784,1141,DHL,Air
ORD2252,07/02/2024,12/02/2024,24/02/2024,Tablets,SKU1252,Budget,227.11,11.22,201.63,380,14,Defective,76619.4,44055.92,4.1,Unknown,B2B,Invoice,Central,264,152,No,11,12,639.68,No,Supplier 4,0.588,84.01,15.53,8.4469,677,UPS,Air
ORD2253,23/10/2023,27/10/2023,28/10/2023,Laptops,SKU1253,Budget,463.26,9.2,420.64,173,10,Wrong Item,72770.72,33201.61,3.4,Non-binary,B2B,Cash,West,141,69,No,5,1,80.13,Yes,Supplier 4,0.701,228.26,55.09,4.4911,1056,FedEx,Sea
ORD2254,26/02/2024,02/03/2024,14/03/2024,Headphones,SKU1254,Mid-Range,175.96,0.32,175.4,406,61,Defective,71212.4,35136.42,1.4,Unknown,B2B,Bank Transfer,East,171,487,Yes,23,12,274.9,Yes,Supplier 2,0.36,88.18,14.82,8.5178,921,Blue Dart,Air
ORD2255,03/05/2023,05/05/2023,16/05/2023,Headphones,SKU1255,Premium,383.11,7.64,353.84,69,0,,24414.96,10590.28,4.8,Male,B2B,Invoice,East,262,34,No,7,11,30.89,No,Supplier 5,0.718,199.91,29.58,7.0422,550,FedEx,Road
ORD2256,08/06/2023,09/06/2023,22/06/2023,Smartwatches,SKU1256,Premium,627.9,12.89,546.96,88,11,Not as Described,48132.48,28947.2,1.9,Unknown,Retail Store,Invoice,Central,32,103,Yes,24,13,642.8,Yes,Supplier 1,0.601,210.71,61.83,3.8169,976,DHL,Air
ORD2257,23/02/2024,26/02/2024,08/03/2024,Smartphones,SKU1257,Budget,179.47,10.52,160.59,222,27,Wrong Item,35650.98,21274.64,2.4,Non-binary,B2B,Invoice,South,83,104,Yes,5,11,203.86,No,Supplier 3,0.367,63.84,1.8,9.82,321,Aramex,Sea
ORD2258,28/01/2024,29/01/2024,11/02/2024,Smartwatches,SKU1258,Budget,66.15,14.93,56.27,120,7,Not as Described,6752.4,2561.9,3.7,Unknown,Online,Invoice,East,180,140,No,24,13,13.3,Yes,Supplier 2,0.646,34.81,41.68,5.8324,792,UPS,Road
ORD2259,29/12/2022,02/01/2023,05/01/2023,Smartphones,SKU1259,Premium,798.69,6.17,749.41,146,12,Changed Mind,109413.86,60339.79,3.3,Non-binary,B2B,Credit Card,East,197,34,No,4,3,39.97,Yes,Supplier 4,0.835,335.85,99.75,0.0249,609,FedEx,Road
ORD2260,11/05/2024,13/05/2024,21/05/2024,Laptops,SKU1260,Mid-Range,1024.31,0.56,1018.57,338,36,Damaged in Shipping,344276.66,158913.5,2.8,Unknown,B2B,Bank Transfer,Central,296,203,No,3,8,129.02,No,Supplier 4,0.55,548.03,40.6,5.9403,1091,UPS,Sea
ORD2261,01/02/2023,05/02/2023,15/02/2023,Smartphones,SKU1261,Premium,1045.24,1.51,1029.46,283,38,Changed Mind,291337.18,170657.99,2.1,Unknown,Wholesale,Bank Transfer,Central,148,236,Yes,17,10,251.37,Yes,Supplier 3,0.452,425.54,30.13,6.9865,531,USPS,Air
ORD2262,15/03/2022,20/03/2022,23/03/2022,Tablets,SKU1262,Mid-Range,332.37,8.89,302.82,361,4,Defective,109318.02,45940.28,5,Non-binary,Online,Digital Wallet,East,32,337,Yes,13,3,173.86,Yes,Supplier 2,0.641,175.08,15.21,8.4788,855,UPS,Sea
ORD2263,04/08/2023,05/08/2023,15/08/2023,Laptops,SKU1263,Budget,436.37,4.34,417.43,13,1,Damaged in Shipping,5426.59,2932.83,3.8,Male,Online,Cash,West,218,11,No,19,10,83.04,Yes,Supplier 3,0.727,185.44,51.97,4.8033,973,UPS,Sea
ORD2264,19/03/2023,24/03/2023,29/03/2023,Smartwatches,SKU1264,Premium,428.87,6.03,403.01,381,23,Changed Mind,153546.81,67090.72,3.4,Female,B2B,Cash,North,118,305,Yes,21,5,14.81,Yes,Supplier 3,0.697,226.88,54.49,4.5509,744,FedEx,Road
ORD2265,06/03/2023,11/03/2023,15/03/2023,Headphones,SKU1265,Budget,76.61,11.06,68.14,20,0,,1362.8,557.98,4.9,Female,B2B,Cash,West,61,23,No,23,4,93.82,Yes,Supplier 2,0.95,35.55,94.8,0.5199,364,FedEx,Sea
ORD2266,06/06/2024,08/06/2024,16/06/2024,Laptops,SKU1266,Mid-Range,1113.34,6.96,1035.85,99,15,Changed Mind,102549.15,62598.83,1.6,Unknown,Wholesale,Credit Card,South,277,99,No,20,8,140.44,Yes,Supplier 4,0.686,402.12,95.81,0.4188,958,Aramex,Sea
ORD2267,07/09/2024,12/09/2024,18/09/2024,Laptops,SKU1267,Mid-Range,639.08,5.29,605.27,422,54,Defective,255423.94,173866.5,2,Female,Direct Sales,Bank Transfer,West,280,211,No,15,6,411.06,Yes,Supplier 4,0.64,192.29,74.03,2.5969,919,UPS,Air
ORD2268,01/08/2023,05/08/2023,08/08/2023,Smartphones,SKU1268,Budget,116.1,10.68,103.7,118,16,Defective,12236.6,5124.28,1.8,Male,Online,Invoice,North,257,165,No,24,3,26.42,Yes,Supplier 4,0.396,60.05,17.7,8.2296,1073,UPS,Road
ORD2269,22/03/2023,23/03/2023,05/04/2023,Tablets,SKU1269,Premium,1075.47,13.9,925.98,351,42,Defective,325018.98,128236.34,2.1,Female,B2B,Cash,North,281,257,No,6,13,36.61,No,Supplier 1,0.388,560.53,6.42,9.3576,664,UPS,Road
ORD2270,07/05/2024,11/05/2024,17/05/2024,Smartphones,SKU1270,Premium,931.87,8.55,852.2,144,1,Changed Mind,122716.8,67011.5,4.8,Unknown,Retail Store,Credit Card,South,87,125,Yes,23,6,34.9,Yes,Supplier 4,0.795,386.6,53.67,4.6332,700,Aramex,Road
ORD2271,20/12/2022,23/12/2022,25/12/2022,Headphones,SKU1271,Budget,24.54,12.39,21.5,113,15,Wrong Item,2429.5,1313.78,1.9,Unknown,Direct Sales,Cash,West,165,106,No,12,2,30.92,Yes,Supplier 3,0.564,9.6,57.45,4.2546,292,OnTrac,Road
ORD2272,08/10/2022,10/10/2022,19/10/2022,Smartphones,SKU1272,Mid-Range,582.63,13.89,501.7,325,28,Changed Mind,163052.5,82367.11,2.8,Non-binary,Direct Sales,Cash,West,82,292,Yes,20,9,296.64,Yes,Supplier 1,0.609,247.35,45.27,5.4728,942,OnTrac,Air
ORD2273,12/05/2024,16/05/2024,28/05/2024,Smartphones,SKU1273,Budget,194.76,1.84,191.18,170,20,Defective,32500.6,19655.49,2.2,Female,Wholesale,Bank Transfer,North,241,96,No,5,12,11.81,No,Supplier 3,0.52,75.49,37.63,6.2373,432,FedEx,Road
ORD2274,24/12/2023,28/12/2023,02/01/2024,Tablets,SKU1274,Budget,129.71,2.7,126.21,218,20,Changed Mind,27513.78,14247.97,2.6,Male,Wholesale,Bank Transfer,Central,32,247,Yes,19,5,13.59,Yes,Supplier 2,0.608,60.79,47.84,5.2164,1059,DHL,Road
ORD2275,27/10/2024,30/10/2024,01/11/2024,Laptops,SKU1275,Premium,1518.42,9.28,1377.51,102,13,Damaged in Shipping,140506.02,76332.53,2.2,Unknown,Online,Bank Transfer,East,98,65,No,17,2,45.07,Yes,Supplier 2,0.689,628.71,86.11,1.3894,297,UPS,Road
ORD2276,16/02/2024,18/02/2024,28/02/2024,Smartphones,SKU1276,Budget,196.07,11.96,172.62,49,6,Defective,8458.38,3437.34,2.3,Unknown,Online,Cash,Central,294,36,No,18,10,113.2,Yes,Supplier 5,0.511,100.16,34.69,6.5312,520,DHL,Sea
ORD2277,09/01/2023,12/01/2023,16/01/2023,Laptops,SKU1277,Premium,1846.66,2.75,1795.88,436,4,Wrong Item,783003.68,489379.4,4.7,Female,Retail Store,Credit Card,East,85,407,Yes,14,4,8.8,Yes,Supplier 4,0.981,673.43,99.59,0.0414,1039,Blue Dart,Road
ORD2278,17/11/2024,19/11/2024,02/12/2024,Smartwatches,SKU1278,Budget,66.34,7.5,61.36,197,23,Not as Described,12087.92,6745.33,2,Non-binary,Wholesale,Cash,West,243,112,No,5,13,80.72,No,Supplier 1,0.371,26.71,0.85,9.9154,684,FedEx,Sea
ORD2279,30/09/2023,05/10/2023,12/10/2023,Smartwatches,SKU1279,Budget,82.2,3.06,79.68,41,0,,3266.88,2053.22,5,Unknown,Retail Store,Digital Wallet,North,139,37,No,12,7,125.93,Yes,Supplier 1,0.905,26.53,77.54,2.2456,973,UPS,Sea
